,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code,home_team,away_team,year,day,game_str_1,home_team_1,away_team_1,at_bat_1,play_per_game_1,top_bottom_inning,pitcher,catcher,first_base,second_base,third_base,shortstop,left_field,center_field,right_field,batter,first_baserunner,second_baserunner,third_baserunner,year_1,day_1,game_str_2,play_id_1,timestamp_1,runner,field_x,field_y
261,y1_d045_WJU_QEA,104,31,104,3849990,1,6,QEA,WJU,year_1,day_045,y1_d045_WJU_QEA,QEA,WJU,31.0,104.0,top,QEA-0013,QEA-0120,QEA-0263,QEA-0365,QEA-0369,QEA-0027,QEA-0180,QEA-0252,QEA-0249,WJU-1579,NA,NA,NA,year_1,day_045,y1_d045_WJU_QEA,104,3846990,11,55.3395,71.9253
262,y1_d046_VHS_YJD,201,\N,167,5365739,1,6,YJD,VHS,year_1,day_046,y1_d046_VHS_YJD,YJD,VHS,,167.0,top,YJD-0370,YJD-0107,YJD-0166,YJD-0345,YJD-0025,YJD-0172,YJD-0210,YJD-0338,YJD-0185,VHS-1791,NA,NA,NA,year_1,day_046,y1_d046_VHS_YJD,201,5365739,11,56.3391,70.8135
263,y1_d046_WJU_QEA,277,\N,277,9759808,1,6,QEA,WJU,year_1,day_046,y1_d046_WJU_QEA,QEA,WJU,,277.0,bottom,WJU-1792,WJU-1152,WJU-1346,WJU-2325,WJU-1579,WJU-1386,WJU-2497,WJU-2251,WJU-1265,QEA-0263,NA,NA,NA,year_1,day_046,y1_d046_WJU_QEA,277,9756808,11,56.1432,72.5265
264,y1_d049_STK_QEA,37,\N,37,1229128,1,6,QEA,STK,year_1,day_049,y1_d049_STK_QEA,QEA,STK,,37.0,bottom,STK-2088,STK-1392,STK-2585,STK-1118,STK-2291,STK-1756,STK-1713,STK-1023,STK-2096,QEA-0369,NA,NA,NA,year_1,day_049,y1_d049_STK_QEA,37,1226128,11,57.7146,71.0028
265,y1_d050_STK_QEA,104,\N,104,3311077,1,6,QEA,STK,year_1,day_050,y1_d050_STK_QEA,QEA,STK,,104.0,bottom,STK-1896,STK-2260,STK-2585,STK-1350,STK-1756,STK-1651,STK-2228,STK-1304,STK-2096,QEA-0180,QEA-0365,NA,NA,year_1,day_050,y1_d050_STK_QEA,104,3308077,11,55.5615,70.785
266,y1_d050_UPU_YJD,130,\N,130,4330292,1,6,YJD,UPU,year_1,day_050,y1_d050_UPU_YJD,YJD,UPU,,130.0,bottom,UPU-1434,UPU-1881,UPU-2017,UPU-1344,UPU-1282,UPU-2263,UPU-1270,UPU-1095,UPU-1731,YJD-0223,YJD-0327,NA,NA,year_1,day_050,y1_d050_UPU_YJD,130,4330292,11,58.5999,68.3805
267,y1_d051_JZK_RZQ,26,\N,26,891867,1,6,RZQ,JZK,year_1,day_051,y1_d051_JZK_RZQ,RZQ,JZK,,26.0,bottom,JZK-2340,JZK-1371,JZK-1207,JZK-2557,JZK-1773,JZK-1113,JZK-1011,JZK-1781,JZK-1356,RZQ-0214,RZQ-0355,NA,NA,year_1,day_051,y1_d051_JZK_RZQ,26,891867,11,56.5947,71.2989
268,y1_d044_WJU_QEA,117,\N,120,3687702,1,6,QEA,WJU,year_1,day_044,y1_d044_WJU_QEA,QEA,WJU,,120.0,top,QEA-0127,QEA-0071,QEA-0263,QEA-0369,QEA-0180,QEA-0027,QEA-0364,QEA-0424,QEA-0252,WJU-2497,WJU-1386,NA,NA,year_1,day_044,y1_d044_WJU_QEA,117,3684702,11,56.3202,72.5985
269,y1_d049_JZK_RZQ,71,\N,71,2109210,1,6,RZQ,JZK,year_1,day_049,y1_d049_JZK_RZQ,RZQ,JZK,,71.0,top,RZQ-0291,RZQ-0169,RZQ-0381,RZQ-0347,RZQ-0214,RZQ-0355,RZQ-0059,RZQ-0274,RZQ-0400,JZK-1781,JZK-2557,NA,NA,year_1,day_049,y1_d049_JZK_RZQ,71,2109210,11,55.191,72.7413
270,y1_d050_UPU_YJD,21,\N,21,621992,1,6,YJD,UPU,year_1,day_050,y1_d050_UPU_YJD,YJD,UPU,,21.0,bottom,UPU-1434,UPU-1881,UPU-2017,UPU-1344,UPU-1282,UPU-2263,UPU-1270,UPU-1095,UPU-1731,YJD-0338,YJD-0017,NA,NA,year_1,day_050,y1_d050_UPU_YJD,21,621992,11,55.6611,70.7934
271,y1_d050_JZK_RZQ,87,\N,87,2899446,1,6,RZQ,JZK,year_1,day_050,y1_d050_JZK_RZQ,RZQ,JZK,,87.0,bottom,JZK-2296,JZK-1715,JZK-2451,JZK-1773,JZK-1925,JZK-1113,JZK-1011,JZK-1781,JZK-1356,RZQ-0355,RZQ-0274,NA,NA,year_1,day_050,y1_d050_JZK_RZQ,87,2899446,11,55.1418,70.1967
272,y1_d052_APZ_QEA,63,\N,63,1845902,1,6,QEA,APZ,year_1,day_052,y1_d052_APZ_QEA,QEA,APZ,,63.0,bottom,APZ-1381,APZ-1040,APZ-2377,APZ-1351,APZ-1400,APZ-1755,APZ-1778,APZ-2471,APZ-1543,QEA-0263,QEA-0180,NA,NA,year_1,day_052,y1_d052_APZ_QEA,63,1842902,11,54.6072,72.9888
273,y1_d052_APZ_QEA,64,\N,64,1864852,1,6,QEA,APZ,year_1,day_052,y1_d052_APZ_QEA,QEA,APZ,,64.0,bottom,APZ-1381,APZ-1040,APZ-2377,APZ-1351,APZ-1400,APZ-1755,APZ-1778,APZ-2471,APZ-1543,QEA-0263,QEA-0180,NA,NA,year_1,day_052,y1_d052_APZ_QEA,64,1861852,11,54.1653,73.9947
274,y1_d052_APZ_QEA,71,18,71,2398039,1,6,QEA,APZ,year_1,day_052,y1_d052_APZ_QEA,QEA,APZ,18.0,71.0,top,QEA-0013,QEA-0120,QEA-0263,QEA-0365,QEA-0180,QEA-0369,QEA-0235,QEA-0424,QEA-0252,APZ-1040,APZ-1755,NA,NA,year_1,day_052,y1_d052_APZ_QEA,71,2395039,11,54.0834,74.8413
275,y1_d052_APZ_QEA,150,\N,150,5158206,1,6,QEA,APZ,year_1,day_052,y1_d052_APZ_QEA,QEA,APZ,,150.0,top,QEA-0013,QEA-0120,QEA-0263,QEA-0365,QEA-0180,QEA-0369,QEA-0235,QEA-0424,QEA-0252,APZ-1400,NA,NA,NA,year_1,day_052,y1_d052_APZ_QEA,150,5155206,11,53.6286,74.0715
276,y1_d052_APZ_QEA,202,\N,202,7259706,1,6,QEA,APZ,year_1,day_052,y1_d052_APZ_QEA,QEA,APZ,,202.0,top,QEA-0013,QEA-0120,QEA-0263,QEA-0365,QEA-0180,QEA-0369,QEA-0235,QEA-0424,QEA-0252,APZ-2380,APZ-1543,NA,NA,year_1,day_052,y1_d052_APZ_QEA,202,7256706,11,55.8555,72.882
277,y1_d053_APZ_QEA,6,2,6,112490,1,6,QEA,APZ,year_1,day_053,y1_d053_APZ_QEA,QEA,APZ,2.0,6.0,top,QEA-0010,QEA-0071,QEA-0369,QEA-0365,QEA-0180,QEA-0027,QEA-0364,QEA-0252,QEA-0249,APZ-2377,APZ-1778,NA,NA,year_1,day_053,y1_d053_APZ_QEA,6,109490,11,61.1436,66.2238
278,y1_d053_APZ_QEA,60,\N,60,1963390,1,6,QEA,APZ,year_1,day_053,y1_d053_APZ_QEA,QEA,APZ,,60.0,bottom,APZ-2057,APZ-1612,APZ-2377,APZ-1351,APZ-1400,APZ-1755,APZ-1778,APZ-1543,APZ-2380,QEA-0364,QEA-0027,NA,NA,year_1,day_053,y1_d053_APZ_QEA,60,1960390,11,56.2893,72.1782
279,y1_d053_APZ_QEA,85,22,85,2846990,1,6,QEA,APZ,year_1,day_053,y1_d053_APZ_QEA,QEA,APZ,22.0,85.0,bottom,APZ-2057,APZ-1612,APZ-2377,APZ-1351,APZ-1400,APZ-1755,APZ-1778,APZ-1543,APZ-2380,QEA-0235,QEA-0180,NA,NA,year_1,day_053,y1_d053_APZ_QEA,85,2843990,11,55.2309,72.9402
280,y1_d053_APZ_QEA,100,24,100,3320240,1,6,QEA,APZ,year_1,day_053,y1_d053_APZ_QEA,QEA,APZ,24.0,100.0,top,QEA-0010,QEA-0071,QEA-0369,QEA-0365,QEA-0180,QEA-0027,QEA-0364,QEA-0252,QEA-0249,APZ-1543,APZ-1778,NA,NA,year_1,day_053,y1_d053_APZ_QEA,100,3317240,11,60.0858,66.3534
281,y1_d054_APZ_QEA,12,3,12,314829,1,6,QEA,APZ,year_1,day_054,y1_d054_APZ_QEA,QEA,APZ,3.0,12.0,top,QEA-0410,QEA-0120,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0235,QEA-0424,QEA-0252,APZ-1543,APZ-2377,NA,NA,year_1,day_054,y1_d054_APZ_QEA,12,311829,11,55.3137,72.0918
282,y1_d054_APZ_QEA,283,71,283,9743079,1,6,QEA,APZ,year_1,day_054,y1_d054_APZ_QEA,QEA,APZ,71.0,283.0,bottom,APZ-2105,APZ-1612,APZ-2377,APZ-1755,APZ-1351,APZ-1184,APZ-1778,APZ-1543,APZ-2380,QEA-0365,NA,NA,NA,year_1,day_054,y1_d054_APZ_QEA,283,9740079,11,57.0888,69.9573
283,y1_d055_APZ_QEA,87,\N,87,2724482,1,6,QEA,APZ,year_1,day_055,y1_d055_APZ_QEA,QEA,APZ,,87.0,bottom,APZ-2084,APZ-1612,APZ-2377,APZ-1400,APZ-1351,APZ-1755,APZ-1778,APZ-1543,APZ-2380,QEA-0369,QEA-0365,NA,NA,year_1,day_055,y1_d055_APZ_QEA,87,2721482,11,55.8792,71.5017
284,y1_d055_APZ_QEA,156,39,156,5027132,1,6,QEA,APZ,year_1,day_055,y1_d055_APZ_QEA,QEA,APZ,39.0,156.0,top,QEA-0240,QEA-0071,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0364,QEA-0252,QEA-0249,APZ-1755,APZ-1400,NA,NA,year_1,day_055,y1_d055_APZ_QEA,156,5024132,11,54.0729,73.6662
285,y1_d055_APZ_QEA,158,39,158,5069382,1,6,QEA,APZ,year_1,day_055,y1_d055_APZ_QEA,QEA,APZ,39.0,158.0,top,QEA-0240,QEA-0071,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0364,QEA-0252,QEA-0249,APZ-1755,APZ-1400,NA,NA,year_1,day_055,y1_d055_APZ_QEA,158,5066382,11,53.7093,72.3504
286,y1_d055_APZ_QEA,187,44,187,5989882,1,6,QEA,APZ,year_1,day_055,y1_d055_APZ_QEA,QEA,APZ,44.0,187.0,bottom,APZ-2553,APZ-1612,APZ-2377,APZ-1400,APZ-1351,APZ-1755,APZ-1778,APZ-1543,APZ-2380,QEA-0027,QEA-0071,NA,NA,year_1,day_055,y1_d055_APZ_QEA,187,5986882,11,57.6774,69.9234
287,y1_d056_KJH_RZQ,34,\N,34,879237,1,6,RZQ,KJH,year_1,day_056,y1_d056_KJH_RZQ,RZQ,KJH,,34.0,bottom,KJH-2297,KJH-1375,KJH-2452,KJH-2558,KJH-1482,KJH-1629,KJH-1208,KJH-1782,KJH-1357,RZQ-0239,RZQ-0355,NA,NA,year_1,day_056,y1_d056_KJH_RZQ,34,879237,11,55.1604,73.2957
288,y1_d056_KJH_RZQ,84,\N,84,2727487,1,6,RZQ,KJH,year_1,day_056,y1_d056_KJH_RZQ,RZQ,KJH,,84.0,bottom,KJH-2297,KJH-1375,KJH-2452,KJH-2558,KJH-1482,KJH-1629,KJH-1208,KJH-1782,KJH-1357,RZQ-0355,RZQ-0111,NA,NA,year_1,day_056,y1_d056_KJH_RZQ,84,2727487,11,56.4537,72.2973
289,y1_d056_KJH_RZQ,89,\N,89,2903637,1,6,RZQ,KJH,year_1,day_056,y1_d056_KJH_RZQ,RZQ,KJH,,89.0,bottom,KJH-2297,KJH-1375,KJH-2452,KJH-2558,KJH-1482,KJH-1629,KJH-1208,KJH-1782,KJH-1357,RZQ-0239,RZQ-0355,NA,NA,year_1,day_056,y1_d056_KJH_RZQ,89,2903637,11,55.0659,73.2693
290,y1_d056_KJH_RZQ,169,\N,169,5462337,1,6,RZQ,KJH,year_1,day_056,y1_d056_KJH_RZQ,RZQ,KJH,,169.0,top,RZQ-0339,RZQ-0239,RZQ-0381,RZQ-0111,RZQ-0214,RZQ-0355,RZQ-0333,RZQ-0274,RZQ-0400,KJH-1482,KJH-1774,NA,NA,year_1,day_056,y1_d056_KJH_RZQ,169,5462337,11,54.3024,71.5872
291,y1_d056_KJH_RZQ,182,\N,182,5895537,1,6,RZQ,KJH,year_1,day_056,y1_d056_KJH_RZQ,RZQ,KJH,,182.0,bottom,KJH-2297,KJH-1375,KJH-2452,KJH-2558,KJH-1482,KJH-1774,KJH-1208,KJH-1782,KJH-1357,RZQ-0239,RZQ-0355,NA,NA,year_1,day_056,y1_d056_KJH_RZQ,182,5895537,11,55.6899,72.3402
292,y1_d056_OXG_QEA,21,5,21,471709,1,6,QEA,OXG,year_1,day_056,y1_d056_OXG_QEA,QEA,OXG,5.0,21.0,top,QEA-0410,QEA-0071,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0249,QEA-0235,QEA-0364,OXG-0085,OXG-0171,NA,NA,year_1,day_056,y1_d056_OXG_QEA,21,468709,11,54.9996,76.083
293,y1_d056_OXG_QEA,41,8,41,1114909,1,6,QEA,OXG,year_1,day_056,y1_d056_OXG_QEA,QEA,OXG,8.0,41.0,bottom,OXG-0102,OXG-0065,OXG-0171,OXG-0118,OXG-0084,OXG-0079,OXG-0261,OXG-0085,OXG-0134,QEA-0235,QEA-0365,NA,NA,year_1,day_056,y1_d056_OXG_QEA,41,1111909,11,55.4898,71.8668
294,y1_d056_OXG_QEA,250,61,250,8719209,1,6,QEA,OXG,year_1,day_056,y1_d056_OXG_QEA,QEA,OXG,61.0,250.0,bottom,OXG-0149,OXG-0065,OXG-0171,OXG-0118,OXG-0084,OXG-0079,OXG-0261,OXG-0085,OXG-0134,QEA-0235,QEA-0365,NA,NA,year_1,day_056,y1_d056_OXG_QEA,250,8716209,11,54.7818,72.1743
295,y1_d056_OXG_QEA,253,61,253,8798109,1,6,QEA,OXG,year_1,day_056,y1_d056_OXG_QEA,QEA,OXG,61.0,253.0,bottom,OXG-0149,OXG-0065,OXG-0171,OXG-0118,OXG-0084,OXG-0079,OXG-0261,OXG-0085,OXG-0134,QEA-0235,QEA-0365,NA,NA,year_1,day_056,y1_d056_OXG_QEA,253,8795109,11,54.4746,73.2399
296,y1_d056_OXG_QEA,311,72,311,10883559,1,6,QEA,OXG,year_1,day_056,y1_d056_OXG_QEA,QEA,OXG,72.0,311.0,top,QEA-0403,QEA-0071,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0249,QEA-0235,QEA-0364,OXG-0134,OXG-0261,NA,NA,year_1,day_056,y1_d056_OXG_QEA,311,10880559,11,60.7155,65.934
297,y1_d057_KJH_RZQ,16,\N,137,4601110,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,137.0,bottom,KJH-2341,KJH-1372,KJH-1215,KJH-2558,KJH-1774,KJH-1629,KJH-1208,KJH-1012,KJH-1357,RZQ-0059,NA,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,16,4601110,11,57.2268,71.9796
298,y1_d057_KJH_RZQ,21,\N,142,4733060,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,142.0,bottom,KJH-2341,KJH-1372,KJH-1215,KJH-2558,KJH-1774,KJH-1629,KJH-1208,KJH-1012,KJH-1357,RZQ-0388,RZQ-0059,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,21,4733060,11,56.142,71.5749
299,y1_d057_KJH_RZQ,45,\N,166,5468560,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,166.0,top,RZQ-0351,RZQ-0169,RZQ-0381,RZQ-0347,RZQ-0388,RZQ-0355,RZQ-0059,RZQ-0274,RZQ-0214,KJH-2558,NA,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,45,5468560,11,57.6537,68.3757
300,y1_d057_KJH_RZQ,47,\N,168,5513460,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,168.0,top,RZQ-0351,RZQ-0169,RZQ-0381,RZQ-0347,RZQ-0388,RZQ-0355,RZQ-0059,RZQ-0274,RZQ-0214,KJH-1629,KJH-2558,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,47,5513460,11,58.9071,69.5706
301,y1_d057_KJH_RZQ,213,\N,11,238760,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,11.0,top,RZQ-0351,RZQ-0169,RZQ-0381,RZQ-0347,RZQ-0388,RZQ-0355,RZQ-0059,RZQ-0274,RZQ-0214,KJH-1357,KJH-1629,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,213,238760,11,58.1997,71.1957
302,y1_d057_KJH_RZQ,229,\N,27,778960,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,27.0,bottom,KJH-2341,KJH-1372,KJH-1215,KJH-2558,KJH-1774,KJH-1629,KJH-1208,KJH-1012,KJH-1357,RZQ-0355,RZQ-0111,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,229,778960,11,56.1858,71.9367
303,y1_d057_KJH_RZQ,235,\N,33,928460,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,33.0,bottom,KJH-2341,KJH-1372,KJH-1215,KJH-2558,KJH-1774,KJH-1629,KJH-1208,KJH-1012,KJH-1357,RZQ-0214,RZQ-0111,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,235,928460,11,56.6412,72.3501
304,y1_d057_KJH_RZQ,267,\N,65,1923660,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,65.0,bottom,KJH-2341,KJH-1372,KJH-1215,KJH-2558,KJH-1774,KJH-1629,KJH-1208,KJH-1012,KJH-1357,RZQ-0347,NA,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,267,1923660,11,53.9754,73.7715
305,y1_d057_KJH_RZQ,268,\N,66,1943560,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,66.0,bottom,KJH-2341,KJH-1372,KJH-1215,KJH-2558,KJH-1774,KJH-1629,KJH-1208,KJH-1012,KJH-1357,RZQ-0059,RZQ-0347,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,268,1943560,11,54.9069,71.3559
306,y1_d057_KJH_RZQ,297,\N,95,3123060,1,6,RZQ,KJH,year_1,day_057,y1_d057_KJH_RZQ,RZQ,KJH,,95.0,bottom,KJH-2341,KJH-1372,KJH-1215,KJH-2558,KJH-1774,KJH-1629,KJH-1208,KJH-1012,KJH-1357,RZQ-0214,NA,NA,NA,year_1,day_057,y1_d057_KJH_RZQ,297,3123060,11,57.2934,70.3833
307,y1_d057_OXG_QEA,43,10,43,1079977,1,6,QEA,OXG,year_1,day_057,y1_d057_OXG_QEA,QEA,OXG,10.0,43.0,bottom,OXG-0350,OXG-0086,OXG-0171,OXG-0118,OXG-0079,OXG-0261,OXG-0018,OXG-0085,OXG-0134,QEA-0180,QEA-0235,NA,NA,year_1,day_057,y1_d057_OXG_QEA,43,1076977,11,56.0238,72.9474
308,y1_d057_OXG_QEA,104,26,104,2870227,1,6,QEA,OXG,year_1,day_057,y1_d057_OXG_QEA,QEA,OXG,26.0,104.0,top,QEA-0049,QEA-0071,QEA-0263,QEA-0365,QEA-0180,QEA-0027,QEA-0249,QEA-0235,QEA-0252,OXG-0079,OXG-0085,NA,NA,year_1,day_057,y1_d057_OXG_QEA,104,2867227,11,56.9019,71.8362
309,y1_d057_OXG_QEA,177,46,177,5131127,1,6,QEA,OXG,year_1,day_057,y1_d057_OXG_QEA,QEA,OXG,46.0,177.0,top,QEA-0049,QEA-0071,QEA-0263,QEA-0365,QEA-0180,QEA-0027,QEA-0249,QEA-0235,QEA-0252,OXG-0131,OXG-0079,NA,NA,year_1,day_057,y1_d057_OXG_QEA,177,5128127,11,54.1578,72.8193
310,y1_d057_WZR_YJD,136,\N,36,1060081,1,6,YJD,WZR,year_1,day_057,y1_d057_WZR_YJD,YJD,WZR,,36.0,top,YJD-0147,YJD-0020,YJD-0373,YJD-0025,YJD-0312,YJD-0172,YJD-0210,YJD-0185,YJD-0340,WZR-2046,WZR-1875,NA,NA,year_1,day_057,y1_d057_WZR_YJD,136,1060081,11,55.7043,72.642
311,y1_d057_WZR_YJD,149,\N,49,1501081,1,6,YJD,WZR,year_1,day_057,y1_d057_WZR_YJD,YJD,WZR,,49.0,bottom,WZR-1410,WZR-2046,WZR-2401,WZR-1103,WZR-2183,WZR-1802,WZR-1090,WZR-1942,WZR-1875,YJD-0340,YJD-0284,NA,NA,year_1,day_057,y1_d057_WZR_YJD,149,1501081,11,60.8502,67.3671
312,y1_d058_KJH_RZQ,140,\N,140,4798869,1,6,RZQ,KJH,year_1,day_058,y1_d058_KJH_RZQ,RZQ,KJH,,140.0,bottom,KJH-1051,KJH-1375,KJH-2452,KJH-2558,KJH-1215,KJH-1629,KJH-1482,KJH-1782,KJH-1357,RZQ-0347,RZQ-0274,NA,NA,year_1,day_058,y1_d058_KJH_RZQ,140,4798869,11,54.7854,71.4726
313,y1_d058_KJH_RZQ,205,\N,205,7398919,1,6,RZQ,KJH,year_1,day_058,y1_d058_KJH_RZQ,RZQ,KJH,,205.0,bottom,KJH-1089,KJH-1375,KJH-2452,KJH-2558,KJH-1215,KJH-1629,KJH-1482,KJH-1782,KJH-1357,RZQ-0355,RZQ-0347,NA,NA,year_1,day_058,y1_d058_KJH_RZQ,205,7398919,11,54.0399,71.2164
314,y1_d058_KJH_RZQ,234,\N,234,8514019,1,6,RZQ,KJH,year_1,day_058,y1_d058_KJH_RZQ,RZQ,KJH,,234.0,top,RZQ-0379,RZQ-0239,RZQ-0333,RZQ-0347,RZQ-0214,RZQ-0355,RZQ-0059,RZQ-0274,RZQ-0400,KJH-1629,KJH-2558,NA,NA,year_1,day_058,y1_d058_KJH_RZQ,234,8514019,11,54.3105,69.9282
315,y1_d058_OXG_QEA,60,69,269,8694188,1,6,QEA,OXG,year_1,day_058,y1_d058_OXG_QEA,QEA,OXG,69.0,269.0,top,QEA-0212,QEA-0120,QEA-0263,QEA-0365,QEA-0369,QEA-0027,QEA-0424,QEA-0235,QEA-0252,OXG-0134,OXG-0118,NA,NA,year_1,day_058,y1_d058_OXG_QEA,60,8691188,11,57.4374,72.3357
316,y1_d058_OXG_QEA,120,\N,12,259288,1,6,QEA,OXG,year_1,day_058,y1_d058_OXG_QEA,QEA,OXG,,12.0,top,QEA-0394,QEA-0120,QEA-0263,QEA-0365,QEA-0369,QEA-0027,QEA-0424,QEA-0235,QEA-0252,OXG-0171,OXG-0134,NA,NA,year_1,day_058,y1_d058_OXG_QEA,120,256288,11,55.3326,73.8477
317,y1_d058_OXG_QEA,150,8,42,1140988,1,6,QEA,OXG,year_1,day_058,y1_d058_OXG_QEA,QEA,OXG,8.0,42.0,bottom,OXG-0109,OXG-0086,OXG-0171,OXG-0118,OXG-0079,OXG-0261,OXG-0018,OXG-0085,OXG-0134,QEA-0235,QEA-0364,NA,NA,year_1,day_058,y1_d058_OXG_QEA,150,1137988,11,55.6104,74.0472
318,y1_d058_OXG_QEA,212,25,104,3107438,1,6,QEA,OXG,year_1,day_058,y1_d058_OXG_QEA,QEA,OXG,25.0,104.0,bottom,OXG-0109,OXG-0086,OXG-0171,OXG-0118,OXG-0079,OXG-0261,OXG-0018,OXG-0085,OXG-0134,QEA-0027,NA,NA,NA,year_1,day_058,y1_d058_OXG_QEA,212,3104438,11,58.6446,68.4462
319,y1_d058_OXG_QEA,271,\N,163,5034788,1,6,QEA,OXG,year_1,day_058,y1_d058_OXG_QEA,QEA,OXG,,163.0,bottom,OXG-0109,OXG-0086,OXG-0171,OXG-0118,OXG-0079,OXG-0261,OXG-0018,OXG-0085,OXG-0134,QEA-0027,NA,NA,NA,year_1,day_058,y1_d058_OXG_QEA,271,5031788,11,59.0655,66.1983
320,y1_d059_JNJ_QEA,68,19,68,2402466,1,6,QEA,JNJ,year_1,day_059,y1_d059_JNJ_QEA,QEA,JNJ,19.0,68.0,top,QEA-0013,QEA-0120,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0249,QEA-0252,QEA-0364,JNJ-1459,NA,NA,NA,year_1,day_059,y1_d059_JNJ_QEA,68,2399466,11,59.196,68.9358
321,y1_d059_JNJ_QEA,174,47,174,6103766,1,6,QEA,JNJ,year_1,day_059,y1_d059_JNJ_QEA,QEA,JNJ,47.0,174.0,bottom,JNJ-1560,JNJ-1128,JNJ-1593,JNJ-1459,JNJ-1199,JNJ-1825,JNJ-1549,JNJ-1763,JNJ-1930,QEA-0364,NA,NA,NA,year_1,day_059,y1_d059_JNJ_QEA,174,6100766,11,54.9798,74.6028
322,y1_d059_JNJ_QEA,258,\N,258,9792916,1,6,QEA,JNJ,year_1,day_059,y1_d059_JNJ_QEA,QEA,JNJ,,258.0,bottom,JNJ-2526,JNJ-1128,JNJ-1593,JNJ-1459,JNJ-1199,JNJ-1825,JNJ-1549,JNJ-1763,JNJ-1930,QEA-0369,QEA-0180,NA,NA,year_1,day_059,y1_d059_JNJ_QEA,258,9789916,11,54.714,74.7888
323,y1_d060_JNJ_QEA,47,\N,47,1688769,1,6,QEA,JNJ,year_1,day_060,y1_d060_JNJ_QEA,QEA,JNJ,,47.0,top,QEA-0407,QEA-0120,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0424,QEA-0252,QEA-0364,JNJ-1459,JNJ-1549,NA,NA,year_1,day_060,y1_d060_JNJ_QEA,47,1685769,11,54.4437,74.9859
324,y1_d060_JNJ_QEA,96,29,96,3305269,1,6,QEA,JNJ,year_1,day_060,y1_d060_JNJ_QEA,QEA,JNJ,29.0,96.0,bottom,JNJ-1297,JNJ-1128,JNJ-1593,JNJ-1459,JNJ-1199,JNJ-1825,JNJ-1546,JNJ-1549,JNJ-1930,QEA-0252,QEA-0120,NA,NA,year_1,day_060,y1_d060_JNJ_QEA,96,3302269,11,56.883,70.3815
325,y1_d060_JNJ_QEA,105,31,105,3632228,1,6,QEA,JNJ,year_1,day_060,y1_d060_JNJ_QEA,QEA,JNJ,31.0,105.0,top,QEA-0407,QEA-0120,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0424,QEA-0252,QEA-0364,JNJ-1546,JNJ-1825,NA,NA,year_1,day_060,y1_d060_JNJ_QEA,105,3629228,11,57.0228,73.6167
326,y1_d060_JNJ_QEA,126,38,126,4441778,1,6,QEA,JNJ,year_1,day_060,y1_d060_JNJ_QEA,QEA,JNJ,38.0,126.0,bottom,JNJ-1297,JNJ-1128,JNJ-1593,JNJ-1459,JNJ-1199,JNJ-1825,JNJ-1546,JNJ-1549,JNJ-1930,QEA-0365,NA,NA,NA,year_1,day_060,y1_d060_JNJ_QEA,126,4438778,11,58.4307,69.5715
327,y1_d060_JNJ_QEA,130,39,130,4531028,1,6,QEA,JNJ,year_1,day_060,y1_d060_JNJ_QEA,QEA,JNJ,39.0,130.0,bottom,JNJ-1297,JNJ-1128,JNJ-1593,JNJ-1459,JNJ-1199,JNJ-1825,JNJ-1546,JNJ-1549,JNJ-1930,QEA-0364,QEA-0365,NA,NA,year_1,day_060,y1_d060_JNJ_QEA,130,4528028,11,55.5783,71.9025
