,game_str,play_per_game,outs
24271,y1_d080_FBP_QEA,288.0,1.0
24292,y2_d009_JMJ_YJD,230.0,1.0
24293,y2_d011_BVD_RZQ,178.0,1.0
24311,y1_d064_UEX_RZQ,269.0,1.0
24324,y1_d082_FBP_QEA,45.0,1.0
24329,y2_d074_VZE_YJD,102.0,1.0
24335,y1_d017_OXG_QEA,186.0,1.0
24376,y2_d036_UKI_RZQ,156.0,1.0
24393,y2_d072_XFE_RZQ,194.0,1.0
24409,y1_d023_AKX_YJD,140.0,1.0
24439,y2_d002_GHD_YJD,172.0,1.0
24453,y2_d051_DYE_RZQ,249.0,1.0
24463,y2_d094_QZE_RZQ,106.0,1.0
24497,y2_d017_GIS_RZQ,108.0,1.0
24518,y1_d037_HMN_RZQ,23.0,1.0
24519,y1_d037_HMN_RZQ,179.0,1.0
24528,y1_d066_IAQ_YJD,20.0,1.0
24545,y1_d099_MRJ_YJD,134.0,1.0
24546,y1_d099_MRJ_YJD,167.0,1.0
24554,y2_d012_BVD_RZQ,167.0,1.0
24555,y2_d012_BVD_RZQ,278.0,1.0
24557,y2_d013_RQJ_YJD,182.0,1.0
24576,y1_d018_OXG_QEA,110.0,1.0
24583,y1_d026_JIL_RZQ,141.0,1.0
24610,y1_d075_PHS_RZQ,138.0,1.0
24627,y2_d058_POW_YJD,113.0,1.0
24629,y2_d058_POW_YJD,222.0,1.0
24646,y2_d007_DYE_RZQ,67.0,1.0
24647,y2_d007_DYE_RZQ,190.0,1.0
24660,y2_d037_UKI_RZQ,188.0,1.0
24674,y1_d057_KJH_RZQ,89.0,1.0
24683,y1_d083_YJD_RZQ,299.0,1.0
24693,y2_d015_TEQ_YJD,161.0,1.0
24715,y1_d035_AVV_YJD,17.0,1.0
24733,y2_d002_GHD_YJD,243.0,1.0
24740,y2_d005_DYE_RZQ,311.0,1.0
24789,y1_d075_UWE_YJD,41.0,1.0
24834,y2_d075_VZE_YJD,111.0,1.0
24843,y1_d045_WJU_QEA,165.0,1.0
24872,y2_d069_RDO_RZQ,17.0,1.0
24892,y2_d013_BVD_RZQ,88.0,1.0
24911,y2_d068_RDO_RZQ,24.0,1.0
24924,y2_d010_TSZ_RZQ,146.0,1.0
24944,y1_d034_AVV_YJD,26.0,1.0
24949,y1_d048_STK_QEA,60.0,1.0
24964,y1_d091_DYE_RZQ,252.0,1.0
24972,y1_d003_CGA_QEA,260.0,3.0
25006,y1_d076_GAX_YJD,32.0,1.0
25019,y2_d005_NSO_YJD,140.0,1.0
25022,y2_d011_RQJ_YJD,115.0,1.0
25059,y1_d008_JJS_YJD,105.0,1.0
25063,y1_d038_HMN_RZQ,119.0,1.0
25080,y1_d062_HCI_RZQ,224.0,1.0
25097,y2_d028_YUH_RZQ,32.0,1.0
25103,y2_d038_UKI_RZQ,58.0,3.0
25124,y1_d088_CRQ_QEA,220.0,1.0
25132,y1_d100_MRJ_YJD,84.0,1.0
25143,y2_d013_BVD_RZQ,98.0,1.0
25146,y2_d016_TEQ_YJD,228.0,1.0
25181,y2_d063_KIR_RZQ,123.0,1.0
25191,y2_d095_QZE_RZQ,295.0,1.0
25230,y1_d056_KJH_RZQ,204.0,1.0
25238,y1_d070_ACN_QEA,158.0,1.0
25258,y2_d054_PTB_YJD,137.0,1.0
25269,y2_d085.5_LFS_YJD,91.0,1.0
25275,y1_d021_JFU_YJD,169.0,1.0
25279,y1_d040_TKJ_YJD,282.0,1.0
25292,y1_d096_WNA_RZQ,57.0,3.0
25303,y2_d068_RDO_RZQ,202.0,1.0
25309,y1_d014_IXC_QEA,12.0,1.0
25312,y1_d022_AKX_YJD,174.0,1.0
25349,y2_d003_GHD_YJD,23.0,1.0
25351,y2_d003_GHD_YJD,267.0,1.0
25352,y2_d011_BVD_RZQ,76.0,3.0
25354,y2_d012_RQJ_YJD,73.0,1.0
25357,y1_d022_AKX_YJD,53.0,1.0
25365,y1_d058_KJH_RZQ,142.0,1.0
25366,y1_d058_KJH_RZQ,195.0,1.0
25388,y1_d018_OXG_QEA,177.0,1.0
25389,y1_d018_OXG_QEA,275.0,1.0
25392,y1_d039_HMN_RZQ,51.0,1.0
25401,y1_d046_WJU_QEA,226.0,1.0
25411,y1_d053_APZ_QEA,81.0,1.0
25432,y2_d065_HKR_RZQ,162.0,1.0
25440,y2_d083_WMI_YJD,42.0,1.0
25452,y2_d092_NYA_YJD,120.0,1.0
25455,y1_d002_CGA_QEA,100.0,1.0
25460,y1_d023_AKX_YJD,202.0,1.0
25469,y1_d049_STK_QEA,173.0,1.0
25473,y1_d068_OWH_QEA,10.0,1.0
25481,y1_d091_DYE_RZQ,25.0,1.0
25491,y2_d002_GHD_YJD,228.0,1.0
25512,y2_d052_PTB_YJD,231.0,1.0
25536,y2_d004_GHD_YJD,241.0,1.0
25538,y2_d004_GHD_YJD,259.0,1.0
25552,y1_d005_JJS_YJD,137.0,1.0
25555,y1_d015_IXC_QEA,41.0,1.0
25560,y1_d027_JIL_RZQ,360.0,1.0
25562,y1_d027_JIL_RZQ,379.0,1.0
25563,y1_d027_JIL_RZQ,398.0,3.0
25566,y1_d044_WJU_QEA,184.0,1.0
25567,y1_d044_WJU_QEA,209.0,1.0
25568,y1_d044_WJU_QEA,242.0,1.0
25583,y1_d099_MRJ_YJD,82.0,1.0
25591,y2_d012_BVD_RZQ,94.0,1.0
25604,y1_d001_CGA_QEA,216.0,1.0
25613,y1_d018_OXG_QEA,316.0,1.0
25616,y1_d026_JIL_RZQ,143.0,1.0
25622,y1_d046_WJU_QEA,127.0,1.0
25628,y1_d053_APZ_QEA,226.0,1.0
25646,y1_d067_OWH_QEA,275.0,1.0
25648,y1_d069_ACN_QEA,143.0,1.0
25660,y1_d088_CRQ_QEA,125.0,1.0
25662,y2_d032_KNB_YJD,9.0,1.0
25664,y2_d032_KNB_YJD,67.0,1.0
25685,y1_d099_MRJ_YJD,40.0,1.0
25698,y2_d019_GIS_RZQ,178.0,1.0
25739,y2_d030_IKJ_RZQ,295.0,1.0
25742,y2_d048_DYE_RZQ,31.0,1.0
25748,y1_d009_GEA_YJD,79.0,1.0
25760,y1_d045_MHY_RZQ,287.0,1.0
25774,y1_d098_MRJ_YJD,285.0,1.0
25777,y2_d005_DYE_RZQ,51.0,1.0
25787,y2_d022_DMS_RZQ,52.0,1.0
25830,y1_d027_JIL_RZQ,117.0,1.0
25843,y1_d066_IAQ_YJD,116.0,1.0
25857,y1_d050_JZK_RZQ,283.0,1.0
25867,y1_d080_PVJ_RZQ,68.0,1.0
25902,y2_d098_YJD_RZQ,169.0,1.0
25904,y1_d020_JFU_YJD,43.0,1.0
25906,y1_d020_JFU_YJD,148.0,1.0
25907,y1_d020_JFU_YJD,181.0,1.0
25922,y1_d054_APZ_QEA,156.0,1.0
25938,y2_d014_TEQ_YJD,109.0,1.0
25939,y2_d015_TEQ_YJD,203.0,1.0
25953,y2_d059_POW_YJD,28.0,1.0
25954,y2_d059_POW_YJD,163.0,1.0
25973,y2_d078_MGJ_RZQ,103.0,1.0
25997,y2_d016_TEQ_YJD,267.0,1.0
26001,y2_d057_IAK_RZQ,259.0,1.0
26006,y2_d068_RDO_RZQ,65.0,1.0
26008,y2_d073_XFE_RZQ,142.0,1.0
26010,y2_d002_BEJ_RZQ,69.0,1.0
26019,y2_d054_PTB_YJD,104.0,1.0
26030,y2_d079_YJD_RZQ,19.0,1.0
26040,y1_d023_AKX_YJD,5.0,1.0
26051,y1_d068_OWH_QEA,268.0,1.0
26057,y1_d091_DYE_RZQ,67.0,1.0
26058,y1_d091_DYE_RZQ,266.0,1.0
26059,y1_d091_DYE_RZQ,324.0,1.0
26065,y1_d003_CGA_QEA,217.0,1.0
26078,y1_d047_MHY_RZQ,223.0,1.0
26086,y1_d056_OXG_QEA,133.0,1.0
26097,y1_d094_WNA_RZQ,342.0,1.0
26099,y1_d096_KQQ_YJD,107.0,1.0
26101,y1_d096_KQQ_YJD,234.0,1.0
26108,y2_d025_ALA_YJD,146.0,1.0
26109,y2_d025_ALA_YJD,161.0,2.0
26132,y2_d090_NYA_YJD,230.0,1.0
26160,y2_d020_GIS_RZQ,14.0,1.0
26195,y2_d008_JMJ_YJD,114.0,1.0
26209,y2_d056_IAK_RZQ,31.0,1.0
26220,y2_d021_DMS_RZQ,84.0,1.0
26244,y2_d086_LFS_YJD,87.0,1.0
26249,y2_d087_DYE_RZQ,101.0,1.0
26254,y2_d048_DYE_RZQ,160.0,1.0
26256,y2_d059_POW_YJD,86.0,1.0
26262,y2_d059_POW_YJD,305.0,1.0
26265,y2_d062_KIR_RZQ,187.0,1.0
26270,y2_d066_ESW_YJD,201.0,1.0
26280,y2_d070_RDO_RZQ,15.0,1.0
26298,y2_d093_QZE_RZQ,254.0,1.0
26311,y1_d051_UPU_YJD,270.0,1.0
26321,y1_d056_WZR_YJD,240.0,1.0
26334,y1_d073_UWE_YJD,133.0,1.0
26335,y1_d076_GAX_YJD,45.0,1.0
26364,y2_d085.5_LFS_YJD,48.0,1.0
26382,y1_d040_TKJ_YJD,70.0,1.0
26422,y1_d014_IXC_QEA,54.0,1.0
26447,y1_d064_UEX_RZQ,305.0,1.0
26472,y2_d011_BVD_RZQ,25.0,1.0
26480,y1_d019_JFU_YJD,293.0,1.0
26482,y1_d022_AKX_YJD,286.0,1.0
26488,y1_d050_UPU_YJD,59.0,1.0
26520,y1_d082_FBP_QEA,124.0,1.0
26525,y2_d067_ESW_YJD,151.0,1.0
26539,y1_d018_OXG_QEA,97.0,1.0
26540,y1_d018_OXG_QEA,123.0,1.0
26548,y1_d046_VHS_YJD,188.0,2.0
26552,y1_d048_UPU_YJD,67.0,1.0
26562,y1_d063_HCI_RZQ,12.0,1.0
26577,y2_d060_POW_YJD,107.0,1.0
26580,y2_d065_HKR_RZQ,169.0,1.0
26594,y2_d090_NYA_YJD,49.0,1.0
26601,y1_d002_CGA_QEA,195.0,1.0
26602,y1_d007_JJS_YJD,65.0,1.0
26611,y1_d048_STK_QEA,167.0,1.0
26623,y1_d091_DYE_RZQ,190.0,1.0
26628,y1_d098_MRJ_YJD,134.0,1.0
26646,y2_d099_YJD_RZQ,97.0,1.0
26647,y2_d099_YJD_RZQ,142.0,1.0
26648,y1_d082_YJD_RZQ,309.0,1.0
26650,y1_d085_YJD_RZQ,238.0,1.0
26653,y1_d086_CRQ_QEA,127.0,1.0
26659,y1_d094_XAX_QEA,153.0,1.0
26663,y1_d095_WNA_RZQ,255.0,1.0
26671,y2_d004_GHD_YJD,130.0,1.0
26696,y1_d037_HMN_RZQ,83.0,1.0
26700,y1_d065_OWH_QEA,99.0,1.0
26702,y1_d065_OWH_QEA,247.0,1.0
26706,y1_d066_IAQ_YJD,157.0,1.0
26717,y1_d079_FBP_QEA,219.0,1.0
26718,y1_d079_FBP_QEA,274.0,1.0
26734,y2_d046.5_IHI_YJD,83.0,1.0
26737,y1_d001_CGA_QEA,3.0,1.0
26762,y1_d067_OWH_QEA,20.0,1.0
26771,y1_d095_KQQ_YJD,17.0,1.0
26773,y2_d032_KNB_YJD,136.0,1.0
26779,y2_d045_IHI_YJD,293.0,1.0
26793,y2_d095_QZE_RZQ,59.0,1.0
26795,y1_d079_FBP_QEA,32.0,1.0
26806,y2_d007_DYE_RZQ,35.0,1.0
26807,y2_d007_DYE_RZQ,111.0,1.0
26821,y2_d013_RQJ_YJD,233.0,1.0
26827,y2_d019_GIS_RZQ,112.0,1.0
26876,y1_d087_CRQ_QEA,44.0,1.0
26882,y2_d015_TEQ_YJD,216.0,1.0
26892,y2_d041_XLB_RZQ,96.0,1.0
26902,y1_d009_GEA_YJD,199.0,1.0
26919,y1_d045_MHY_RZQ,224.0,1.0
26935,y1_d098_MRJ_YJD,284.0,1.0
26954,y2_d094_QZE_RZQ,134.0,1.0
26962,y1_d005_JJS_YJD,76.0,1.0
26972,y1_d036_HMN_RZQ,65.0,1.0
26974,y1_d036_HMN_RZQ,258.0,1.0
26992,y1_d012_IXC_QEA,15.0,1.0
27013,y1_d062_HCI_RZQ,203.0,1.0
27036,y2_d029_IKJ_RZQ,272.0,1.0
27044,y2_d040_XLB_RZQ,221.0,1.0
27057,y2_d075_VZE_YJD,237.0,1.0
27087,y2_d014_TEQ_YJD,133.0,1.0
27109,y2_d062_KIR_RZQ,68.0,1.0
27113,y2_d064_ESW_YJD,223.0,1.0
27114,y2_d066_ESW_YJD,178.0,1.0
27120,y2_d070_RDO_RZQ,121.0,1.0
27139,y1_d100_MRJ_YJD,185.0,1.0
27166,y2_d068_RDO_RZQ,55.0,1.0
27192,y1_d023_AKX_YJD,64.0,1.0
27221,y1_d098_MRJ_YJD,33.0,1.0
27249,y1_d056_OXG_QEA,156.0,1.0
27288,y2_d026_YUH_RZQ,231.0,1.0
27293,y2_d036_UKI_RZQ,84.0,1.0
27309,y2_d072_XFE_RZQ,27.0,1.0
27334,y1_d008_JJS_YJD,231.0,1.0
27335,y1_d008_JJS_YJD,237.0,1.0
27357,y1_d051_JZK_RZQ,46.0,1.0
27367,y1_d081_PVJ_RZQ,163.0,1.0
27370,y1_d096_XAX_QEA,30.0,1.0
27400,y2_d031_IKJ_RZQ,149.0,1.0
27403,y2_d038_UKI_RZQ,37.0,1.0
27407,y2_d049_DYE_RZQ,59.0,1.0
27423,y1_d074_UWE_YJD,262.0,1.0
27436,y2_d008_JMJ_YJD,263.0,1.0
27440,y2_d016_TEQ_YJD,95.0,1.0
27463,y2_d063_KIR_RZQ,126.0,1.0
27471,y2_d059_POW_YJD,78.0,1.0
27510,y1_d046_MHY_RZQ,153.0,1.0
27512,y1_d046_MHY_RZQ,255.0,1.0
27522,y1_d051_UPU_YJD,232.0,1.0
27526,y1_d056_OXG_QEA,143.0,1.0
27544,y1_d086_DYE_YJD,292.0,1.0
27548,y2_d005_NSO_YJD,38.0,1.0
27550,y2_d006_NSO_YJD,7.0,2.0
27575,y1_d021_JFU_YJD,267.0,1.0
27605,y1_d019_JFU_YJD,133.0,1.0
27617,y1_d064_UEX_RZQ,209.0,1.0
27619,y1_d066_OWH_QEA,94.0,1.0
27650,y1_d014_IXC_QEA,39.0,1.0
27663,y1_d050_UPU_YJD,,2.0
27701,y1_d018_OXG_QEA,35.0,1.0
27718,y1_d057_WZR_YJD,140.0,1.0
27720,y1_d067_OWH_QEA,151.0,1.0
27725,y2_d011_RQJ_YJD,101.0,1.0
27738,y2_d053_PTB_YJD,125.0,1.0
27749,y2_d090_NYA_YJD,43.0,1.0
27751,y2_d090_NYA_YJD,177.0,1.0
27769,y1_d049_STK_QEA,117.0,1.0
27773,y1_d068_OWH_QEA,214.0,1.0
27780,y1_d092_DYE_RZQ,151.0,1.0
27793,y2_d052_PTB_YJD,92.0,1.0
27806,y1_d086_CRQ_QEA,133.0,3.0
27870,y2_d027_VMN_YJD,53.0,1.0
27875,y2_d033_KNB_YJD,259.0,1.0
27882,y1_d011_GEA_YJD,150.0,1.0
27883,y1_d011_GEA_YJD,185.0,1.0
27889,y1_d018_OXG_QEA,64.0,1.0
27902,y1_d048_UPU_YJD,180.0,1.0
27907,y1_d055_APZ_QEA,141.0,1.0
27914,y1_d067_IAQ_YJD,147.0,1.0
27920,y1_d072_ACN_QEA,69.0,1.0
27925,y1_d074_UWE_YJD,211.0,1.0
27932,y2_d035_KNB_YJD,335.0,1.0
27935,y2_d050_DYE_RZQ,82.0,1.0
27950,y2_d007_DYE_RZQ,179.0,1.0
27970,y1_d050_STK_QEA,80.0,1.0
27984,y1_d083_YJD_RZQ,235.0,1.0
27994,y2_d034_KNB_YJD,41.0,1.0
27998,y2_d041_XLB_RZQ,78.0,1.0
28013,y2_d074_VZE_YJD,23.0,1.0
28017,y1_d013_IXC_QEA,67.0,1.0
28049,y2_d005_DYE_RZQ,294.0,1.0
28071,y1_d004_CGA_QEA,96.0,1.0
28077,y1_d010_GEA_YJD,200.0,1.0
28106,y1_d066_IAQ_YJD,176.0,1.0
28109,y1_d077_GAX_YJD,125.0,1.0
28116,y1_d038_HMN_RZQ,18.0,1.0
28122,y1_d049_JZK_RZQ,152.0,1.0
28132,y1_d080_PVJ_RZQ,76.0,1.0
28141,y2_d026_VMN_YJD,114.0,1.0
28149,y2_d031_IKJ_RZQ,195.0,1.0
28166,y2_d077_MGJ_RZQ,190.0,1.0
28167,y2_d077_MGJ_RZQ,324.0,1.0
28173,y1_d041_TKJ_YJD,95.0,1.0
28197,y2_d030_IKJ_RZQ,29.0,1.0
28213,y2_d048_DYE_RZQ,119.0,1.0
28226,y2_d067_HKR_RZQ,36.0,2.0
28232,y2_d071_XFE_RZQ,262.0,1.0
28246,y2_d084_LFS_YJD,247.0,1.0
28276,y2_d010_TSZ_RZQ,28.0,1.0
28282,y2_d054_PTB_YJD,124.0,2.0
28283,y2_d054_PTB_YJD,153.0,1.0
28289,y2_d071_DYE_YJD,84.0,1.0
28304,y2_d097_YJD_RZQ,156.0,1.0
28310,y1_d011_DYE_RZQ,281.0,1.0
28315,y1_d049_STK_QEA,225.0,1.0
28324,y1_d071_ACN_QEA,137.0,1.0
28328,y1_d081_FBP_QEA,161.0,1.0
28339,y1_d003_CGA_QEA,212.0,1.0
28354,y1_d057_OXG_QEA,212.0,1.0
28365,y2_d005_NSO_YJD,53.0,1.0
28397,y1_d049_JZK_RZQ,114.0,1.0
28412,y1_d096_XAX_QEA,142.0,1.0
28421,y2_d031_IKJ_RZQ,114.0,1.0
28446,y2_d008_JMJ_YJD,184.0,1.0
28463,y2_d042_RZQ_YJD,265.0,1.0
28476,y2_d032_KNB_YJD,116.0,1.0
28488,y2_d058_POW_YJD,105.0,1.0
28490,y2_d058_POW_YJD,204.0,1.0
28501,y2_d059_POW_YJD,185.0,1.0
28520,y2_d078_MGJ_RZQ,140.0,1.0
28524,y2_d083.5_WMI_YJD,99.0,1.0
28587,y2_d082_WMI_YJD,156.0,1.0
28604,y1_d045_MHY_RZQ,127.0,1.0
28661,y1_d066_OWH_QEA,245.0,1.0
28662,y1_d066_OWH_QEA,351.0,1.0
28668,y1_d082_FBP_QEA,249.0,1.0
28714,y1_d066_OWH_QEA,166.0,1.0
28716,y1_d066_OWH_QEA,224.0,1.0
28729,y2_d067_ESW_YJD,59.0,1.0
28735,y2_d074_VZE_YJD,202.0,1.0
28742,y1_d018_OXG_QEA,169.0,1.0
28744,y1_d018_OXG_QEA,235.0,1.0
28764,y1_d067_OWH_QEA,325.0,1.0
28782,y2_d065_HKR_RZQ,8.0,1.0
28805,y1_d011_DYE_RZQ,264.0,1.0
28820,y1_d071_ACN_QEA,108.0,1.0
28830,y1_d092_DYE_RZQ,282.0,1.0
28845,y2_d046_IHI_YJD,137.0,1.0
28846,y2_d046_IHI_YJD,144.0,1.0
28872,y2_d003_GHD_YJD,55.0,1.0
28878,y2_d011_BVD_RZQ,132.0,1.0
28895,y1_d010_GEA_YJD,210.0,1.0
28908,y1_d036_HMN_RZQ,275.0,1.0
28920,y1_d065_OWH_QEA,130.0,1.0
28980,y1_d001_CGA_QEA,144.0,1.0
28984,y1_d011_GEA_YJD,121.0,1.0
28996,y1_d053_APZ_QEA,137.0,1.0
29009,y1_d067_OWH_QEA,304.0,3.0
29010,y1_d072_ACN_QEA,63.0,1.0
29019,y2_d035_KNB_YJD,319.0,1.0
29025,y2_d055_IAK_RZQ,105.0,1.0
29041,y1_d079_FBP_QEA,125.0,1.0
29042,y1_d079_FBP_QEA,164.0,1.0
29060,y2_d012_BVD_RZQ,290.0,1.0
29061,y2_d013_RQJ_YJD,51.0,1.0
29089,y1_d041_TKJ_YJD,35.0,1.0
29107,y1_d087_CRQ_QEA,83.0,1.0
29124,y2_d074_VZE_YJD,28.0,1.0
29162,y1_d061_HCI_RZQ,153.0,1.0
29177,y1_d098_MRJ_YJD,169.0,1.0
29195,y2_d051_DYE_RZQ,45.0,1.0
29196,y2_d051_DYE_RZQ,57.0,1.0
29203,y1_d015_IXC_QEA,198.0,1.0
29208,y1_d027_JIL_RZQ,281.0,1.0
29242,y1_d058_OXG_QEA,32.0,1.0
29273,y2_d038_UKI_RZQ,166.0,1.0
29288,y2_d074.5_VZE_YJD,157.0,1.0
29293,y1_d020_JFU_YJD,61.0,1.0
29312,y1_d084_YJD_RZQ,215.0,3.0
29315,y1_d087_CRQ_QEA,284.0,1.0
29331,y2_d066_ESW_YJD,212.0,1.0
29339,y2_d071_XFE_RZQ,259.0,1.0
29366,y2_d008_JMJ_YJD,136.0,1.0
29372,y2_d016_TEQ_YJD,255.0,1.0
29391,y2_d073_XFE_RZQ,44.0,1.0
29419,y1_d007_JJS_YJD,153.0,1.0
29423,y1_d034_AVV_YJD,16.0,1.0
29432,y1_d048_STK_QEA,131.0,1.0
29440,y1_d068_OWH_QEA,164.0,1.0
29441,y1_d068_OWH_QEA,318.0,1.0
29474,y1_d051_UPU_YJD,145.0,1.0
29480,y1_d056_OXG_QEA,208.0,1.0
29489,y1_d073_UWE_YJD,150.0,1.0
29501,y2_d025_ALA_YJD,154.0,1.0
29544,y1_d050_JZK_RZQ,208.0,1.0
29546,y1_d058_OXG_QEA,99.0,1.0
29550,y1_d080_PVJ_RZQ,158.0,1.0
29566,y2_d031_IKJ_RZQ,119.0,1.0
29596,y1_d088_CRQ_QEA,203.0,1.0
29603,y2_d008_JMJ_YJD,62.0,1.0
29604,y2_d008_JMJ_YJD,75.0,1.0
29606,y2_d008_JMJ_YJD,143.0,1.0
29621,y2_d024.5_ALA_YJD,59.0,1.0
29642,y2_d045_IHI_YJD,12.0,1.0
29643,y2_d045_IHI_YJD,23.0,1.0
29658,y2_d095_QZE_RZQ,18.0,1.0
29674,y2_d067_HKR_RZQ,152.0,1.0
29676,y2_d070_RDO_RZQ,18.0,1.0
29681,y2_d080_YJD_RZQ,142.0,1.0
29688,y2_d084_LFS_YJD,324.0,1.0
29693,y1_d006_JJS_YJD,32.0,1.0
29702,y1_d019_OXG_QEA,326.0,1.0
29710,y1_d047_MHY_RZQ,117.0,1.0
29724,y1_d073_UWE_YJD,56.0,1.0
29756,y2_d079_YJD_RZQ,246.0,1.0
29758,y2_d082_WMI_YJD,66.0,1.0
29772,y1_d040_TKJ_YJD,135.0,1.0
29789,y1_d090_DYE_RZQ,41.0,1.0
29799,y2_d061_KIR_RZQ,164.0,1.0
29806,y2_d068_RDO_RZQ,44.0,1.0
29807,y2_d068_RDO_RZQ,286.0,1.0
29847,y1_d094_KQQ_YJD,197.0,1.0
29849,y2_d003_GHD_YJD,17.0,1.0
29855,y2_d009_JMJ_YJD,182.0,1.0
29879,y1_d050_UPU_YJD,67.0,1.0
29888,y1_d066_OWH_QEA,329.0,1.0
29911,y1_d018_OXG_QEA,131.0,1.0
29912,y1_d026_JIL_RZQ,30.0,1.0
29941,y1_d057_WZR_YJD,173.0,1.0
29961,y2_d027_YUH_RZQ,42.0,1.0
29978,y2_d090_NYA_YJD,83.0,1.0
29983,y1_d002_CGA_QEA,25.0,1.0
30001,y1_d048_STK_QEA,136.0,3.0
30004,y1_d049_STK_QEA,109.0,1.0
30005,y1_d059_JNJ_QEA,24.0,1.0
30027,y2_d006_DYE_RZQ,252.0,1.0
30061,y2_d003_GHD_YJD,174.0,1.0
30075,y1_d004_CGA_QEA,198.0,1.0
30087,y1_d024_AKX_YJD,314.0,1.0
30095,y1_d037_HMN_RZQ,161.0,1.0
30097,y1_d044_WJU_QEA,139.0,1.0
30098,y1_d044_WJU_QEA,240.0,1.0
30100,y1_d064_IAQ_YJD,40.0,1.0
30111,y1_d093_DYE_RZQ,189.0,1.0
30120,y2_d012_BVD_RZQ,161.0,1.0
30160,y1_d063_HCI_RZQ,46.0,1.0
30169,y1_d067_OWH_QEA,254.0,1.0
30180,y2_d035_KNB_YJD,12.0,1.0
30184,y2_d045_IHI_YJD,253.0,1.0
30197,y2_d087_DYE_RZQ,165.0,1.0
30234,y1_d020_JFU_YJD,174.0,1.0
30238,y1_d045_WJU_QEA,20.0,1.0
30255,y2_d014_TEQ_YJD,23.0,1.0
30257,y2_d030_IKJ_RZQ,17.0,1.0
30260,y2_d041_XLB_RZQ,129.0,1.0
30263,y2_d043_RZQ_YJD,5.0,1.0
30265,y2_d043_RZQ_YJD,195.0,1.0
30271,y1_d009_GEA_YJD,240.0,1.0
30275,y1_d021_JFU_YJD,135.0,1.0
30286,y1_d045_VHS_YJD,209.0,1.0
30300,y2_d002_GHD_YJD,44.0,1.0
30303,y2_d002_GHD_YJD,131.0,1.0
30305,y2_d002_GHD_YJD,216.0,1.0
30316,y2_d022_DMS_RZQ,127.0,1.0
30317,y2_d022_DMS_RZQ,176.0,1.0
30322,y2_d051_DYE_RZQ,203.0,1.0
30323,y2_d052_PTB_YJD,26.0,1.0
30325,y2_d052_PTB_YJD,127.0,1.0
30342,y1_d015_IXC_QEA,243.0,1.0
30365,y1_d065_IAQ_YJD,29.0,1.0
30366,y1_d065_OWH_QEA,36.0,1.0
30391,y1_d058_OXG_QEA,191.0,1.0
30404,y2_d026_VMN_YJD,89.0,1.0
30433,y1_d050_STK_QEA,124.0,1.0
30444,y1_d057_KJH_RZQ,216.0,1.0
30468,y2_d043_RZQ_YJD,308.0,1.0
30471,y2_d048_DYE_RZQ,175.0,1.0
30510,y2_d084_LFS_YJD,71.0,1.0
30512,y2_d084_LFS_YJD,341.0,1.0
30563,y2_d071_DYE_YJD,310.0,1.0
30570,y2_d082_WMI_YJD,95.0,1.0
30574,y2_d091_NYA_YJD,90.0,1.0
30596,y1_d006_JJS_YJD,79.0,1.0
30601,y1_d016_OXG_QEA,66.0,1.0
30615,y1_d057_OXG_QEA,270.0,1.0
30630,y1_d094_WNA_RZQ,358.0,1.0
30631,y1_d096_KQQ_YJD,94.0,1.0
30634,y2_d025_ALA_YJD,94.0,1.0
30666,y1_d012_IXC_QEA,217.0,1.0
30668,y1_d038_HMN_RZQ,126.0,1.0
30669,y1_d049_JZK_RZQ,133.0,1.0
30684,y2_d009_TSZ_RZQ,144.0,1.0
30686,y2_d009_TSZ_RZQ,264.0,1.0
30737,y2_d024_ALA_YJD,153.0,1.0
30771,y2_d066_ESW_YJD,38.0,1.0
30778,y2_d067_HKR_RZQ,149.0,1.0
30814,y1_d046_MHY_RZQ,265.0,1.0
30832,y1_d078_GAX_YJD,209.0,1.0
30847,y2_d054_PTB_YJD,55.0,1.0
30860,y2_d079_YJD_RZQ,180.0,1.0
30861,y2_d082_WMI_YJD,150.0,1.0
30877,y1_d040_TKJ_YJD,104.0,1.0
30885,y1_d047_VHS_YJD,70.0,1.0
30902,y2_d065_ESW_YJD,8.0,1.0
30907,y2_d073_XFE_RZQ,207.0,1.0
30920,y1_d050_UPU_YJD,187.0,1.0
30928,y1_d066_OWH_QEA,316.0,1.0
30930,y1_d079_PVJ_RZQ,101.0,1.0
30936,y1_d082_FBP_QEA,202.0,1.0
30949,y1_d089_CRQ_QEA,221.0,1.0
30962,y2_d009_JMJ_YJD,201.0,1.0
30965,y2_d011_BVD_RZQ,148.0,1.0
30966,y2_d012_RQJ_YJD,101.0,1.0
30990,y1_d058_KJH_RZQ,328.0,1.0
30991,y1_d058_WZR_YJD,52.0,1.0
31020,y2_d072_DYE_YJD,294.0,1.0
31023,y1_d017_OXG_QEA,195.0,1.0
31050,y2_d036_UKI_RZQ,264.0,1.0
31053,y2_d053_PTB_YJD,218.0,1.0
31055,y2_d060_POW_YJD,91.0,1.0
31068,y1_d023_AKX_YJD,174.0,1.0
31086,y1_d097_MRJ_YJD,197.0,1.0
31109,y1_d086_CRQ_QEA,297.0,1.0
31112,y1_d089_CRQ_QEA,51.0,1.0
31129,y2_d009_JMJ_YJD,251.0,1.0
31135,y2_d012_RQJ_YJD,231.0,1.0
31139,y2_d017_GIS_RZQ,103.0,1.0
31145,y2_d021_DMS_RZQ,160.0,1.0
